"Client";"BLUEBOOK";"RETAINED";"NPOLICY";"CLM_AMT";"AGE";"YOJ";"GENDER";"MARRIED";"MAX_EDUC"
"8096";8620;1;1;0;45;0;"M";"Yes";"High School"
"8097";32280;4;3;0;46;0;"M";"Yes";"High School"
"8098";14620;6;2;4080;40;12;"M";"Yes";"High School"
"8099";6270;6;4;0;63;NA;"F";"Yes";"Bachelors"
"8100";14500;3;4;0;66;8;"F";"Yes";"Bachelors"
"8101";14930;3;1;0;32;13;"F";"Yes";"Bachelors"
"8102";19520;8;1;0;62;7;"M";"No";"Masters"
"8103";25160;3;2;0;55;15;"F";"No";"Masters"
"8104";20320;8;2;5413;55;15;"F";"No";"Masters"
"8105";18240;10;1;0;43;8;"M";"Yes";"Bachelors"
"8106";15100;1;1;2972;42;4;"M";"No";"<High School"
"8107";20970;14;1;0;41;10;"F";"No";"PhD"
"8108";17240;10;1;0;47;11;"F";"Yes";"High School"
"8109";7300;10;4;0;49;12;"F";"No";"PhD"
"8110";1520;10;4;0;50;12;"F";"No";"PhD"
"8111";17250;6;4;0;50;12;"F";"No";"PhD"
"8112";17620;3;4;0;50;12;"F";"No";"PhD"
"8113";23060;1;2;0;27;13;"M";"Yes";"Bachelors"
"8114";4500;6;2;346,503246662188;31;7;"F";"Yes";"High School"
"8115";34440;1;1;0;50;8;"F";"No";"PhD"
"8116";6730;1;1;0;41;11;"F";"No";"High School"
"8117";6710;10;2;7893;38;17;"F";"Yes";"<High School"
"8118";13690;6;2;0;39;17;"F";"Yes";"<High School"
"8119";23920;4;2;0;53;10;"M";"Yes";"Masters"
"8120";10520;1;2;8840,68356825384;44;15;"F";"Yes";"High School"
"8121";9760;1;2;56399,753871588;44;15;"F";"Yes";"High School"
"8122";16340;6;2;0;38;11;"F";"No";"<High School"
"8123";14230;1;2;0;38;11;"F";"No";"<High School"
"8124";11960;15;1;3335;41;11;"M";"No";"High School"
"8125";7100;10;1;5428;56;0;"F";"Yes";"High School"
"8126";20340;1;2;0;46;NA;"M";"Yes";"High School"
"8127";7070;10;1;3200;35;7;"M";"No";"High School"
"8128";20380;4;1;0;44;12;"M";"Yes";"High School"
"8129";23140;6;2;0;44;14;"M";"No";"Masters"
"8130";21800;1;1;0;47;12;"M";"Yes";"Masters"
"8131";15000;6;1;0;56;13;"F";"No";"PhD"
"8132";17740;1;2;0;52;9;"M";"Yes";"Bachelors"
"8133";16280;10;1;0;48;10;"M";"No";"High School"
"8134";13660;4;2;3858;46;8;"M";"Yes";"Masters"
"8135";16010;1;2;0;46;8;"M";"Yes";"Masters"
"8136";6580;1;1;1076;39;0;"F";"No";"Bachelors"
"8137";10460;4;1;0;42;15;"F";"Yes";"<High School"
"8138";6790;10;1;0;44;14;"F";"Yes";"High School"
"8139";22700;13;2;0;46;10;"F";"Yes";"Masters"
"8140";21190;13;1;3667;49;9;"M";"No";"<High School"
"8141";3330;10;1;0;60;13;"F";"Yes";"<High School"
"8142";11040;4;3;0;68;14;"F";"Yes";"Masters"
"8143";19750;1;1;0;46;10;"M";"Yes";"Bachelors"
"8144";12380;1;4;3084;53;0;"F";"No";"Bachelors"
"8145";10620;6;4;0;54;12;"F";"No";"Bachelors"
"8146";21870;4;1;0;49;13;"F";"Yes";"Masters"
"8147";22050;10;1;0;44;15;"F";"No";"High School"
"8148";23340;6;2;3350;42;13;"F";"Yes";"High School"
"8149";27620;1;2;1102;46;14;"F";"Yes";"Bachelors"
"8150";17030;6;2;0;53;11;"M";"Yes";"PhD"
"8151";24300;1;2;6346;41;11;"M";"Yes";"Bachelors"
"8152";29070;21;1;0;54;10;"M";"No";"High School"
"8153";33800;4;1;0;44;13;"F";"No";"Masters"
"8154";24480;6;2;0;36;12;"F";"Yes";"<High School"
"8155";10340;4;2;0;37;12;"F";"Yes";"<High School"
"8156";10280;14;2;0;31;10;"M";"Yes";"Bachelors"
"8157";16860;3;2;0;62;18;"F";"Yes";"Masters"
"8158";26930;1;1;0;54;13;"M";"Yes";"Bachelors"
"8159";8370;11;1;4890;50;10;"F";"No";"Bachelors"
"8160";4300;7;1;5255;28;0;"F";"No";"High School"
"8161";10430;1;2;0;36;0;"F";"Yes";"High School"
"8162";27690;4;1;0;57;12;"M";"Yes";"Bachelors"
"8163";16460;4;2;0;47;NA;"F";"Yes";"<High School"
"8164";11050;7;2;0;47;NA;"F";"Yes";"<High School"
"8165";4890;17;4;0;50;8;"F";"No";"<High School"
"8166";35610;1;4;0;51;NA;"F";"No";"<High School"
"8167";24600;4;4;0;53;8;"F";"No";"High School"
"8168";25010;6;1;6123;41;NA;"F";"No";"Bachelors"
"8169";26280;7;1;0;45;17;"F";"Yes";"Masters"
"8170";5810;14;4;0;28;13;"M";"No";"High School"
"8171";5080;7;4;3274;30;0;"M";"No";"Bachelors"
"8172";10570;1;2;4400;20;8;"F";"No";"High School"
"8173";23040;1;1;931;34;5;"M";"No";"Bachelors"
"8174";10780;6;1;3806;48;9;"M";"Yes";"High School"
"8175";9050;1;3;0;40;14;"M";"No";"Bachelors"
"8176";6640;9;3;0;40;14;"M";"No";"Bachelors"
"8177";17210;1;2;0;59;14;"M";"No";"Bachelors"
"8178";5700;6;1;4863;38;12;"M";"No";"<High School"
"8179";7500;1;2;0;51;0;"F";"No";"<High School"
"8180";23080;1;1;0;43;13;"F";"Yes";"Bachelors"
"8181";12830;4;1;0;51;12;"M";"Yes";"Bachelors"
"8182";18900;1;1;5374;51;11;"M";"Yes";"High School"
"8183";22590;6;1;0;40;9;"M";"No";"High School"
"8184";38910;6;3;0;39;10;"M";"Yes";"High School"
"8185";36000;7;3;0;43;11;"M";"Yes";"High School"
"8186";5100;1;1;0;36;11;"M";"No";"Bachelors"
"8187";27990;17;1;0;55;10;"F";"No";"Bachelors"
"8188";24510;10;1;0;51;14;"M";"Yes";"High School"
"8189";8130;7;1;0;44;0;"F";"Yes";"Bachelors"
"8190";5330;1;2;3730;34;13;"M";"Yes";"High School"
"8191";5220;6;2;0;35;11;"F";"Yes";"High School"
"8192";6400;10;1;0;49;0;"F";"Yes";"Masters"
"8193";17510;10;1;0;34;11;"F";"No";"High School"
"8194";6000;4;1;0;45;7;"F";"Yes";"Masters"
"8195";14020;6;2;3225;41;11;"F";"Yes";"<High School"
"8196";18100;6;2;0;44;12;"F";"Yes";"High School"
"8197";13080;4;1;0;58;17;"M";"Yes";"Bachelors"
"8198";5000;1;1;6087;35;10;"F";"No";"Masters"
"8199";35760;6;3;0;52;10;"F";"Yes";"PhD"
"8200";19900;3;3;0;54;10;"F";"Yes";"PhD"
"8201";18600;8;2;4746;32;9;"F";"Yes";"Bachelors"
"8202";21210;6;1;0;43;15;"F";"Yes";"<High School"
"8203";7030;1;1;0;55;1;"M";"No";"Masters"
"8204";20910;1;2;0;51;11;"F";"Yes";"Bachelors"
"8205";14760;10;2;0;51;11;"F";"Yes";"Bachelors"
"8206";11160;1;2;0;40;9;"F";"Yes";"Bachelors"
"8207";12520;3;2;0;60;13;"M";"No";"Bachelors"
"8208";2030;4;1;0;54;9;"F";"No";"Bachelors"
"8209";5400;1;2;4036;39;0;"F";"Yes";"<High School"
"8210";5100;7;2;464,375231291306;36;12;"F";"No";"<High School"
"8211";3950;6;1;2727;59;14;"F";"Yes";"Masters"
"8212";8650;1;1;0;38;12;"M";"No";"Bachelors"
"8213";30110;6;1;0;47;10;"M";"Yes";"Bachelors"
"8214";29080;4;2;0;45;10;"F";"Yes";"Bachelors"
"8215";24020;6;2;0;43;8;"F";"No";"PhD"
"8216";10580;1;2;20539,9813010187;33;14;"M";"Yes";"High School"
"8217";15670;12;2;0;32;13;"F";"No";"Bachelors"
"8218";17160;1;1;0;54;NA;"F";"No";"High School"
"8219";14390;1;1;0;47;10;"M";"No";"High School"
"8220";14390;6;5;0;42;14;"F";"Yes";"High School"
"8221";20520;7;3;0;34;15;"M";"No";"Bachelors"
"8222";16610;6;3;6885;36;14;"M";"No";"Masters"
"8223";22210;11;1;0;41;10;"F";"Yes";"High School"
"8224";24770;4;1;3682;37;11;"M";"Yes";"<High School"
"8225";19000;6;2;0;57;14;"F";"Yes";"PhD"
"8226";13350;17;1;0;36;0;"M";"Yes";"High School"
"8227";16570;1;2;6097;39;14;"M";"Yes";"<High School"
"8228";5340;13;1;0;34;9;"F";"Yes";"<High School"
"8229";19130;3;1;2487;37;10;"F";"No";"Masters"
"8230";29650;1;1;0;47;10;"M";"No";"Masters"
"8231";12330;4;1;2888;38;7;"F";"Yes";"<High School"
"8232";28700;7;2;0;52;12;"F";"Yes";"Masters"
"8233";8050;10;2;0;39;9;"F";"Yes";"Masters"
"8234";10060;1;3;5488;46;13;"M";"Yes";"High School"
"8235";1500;6;3;0;47;13;"M";"Yes";"High School"
"8236";16510;1;1;0;54;11;"M";"Yes";"High School"
"8237";24520;13;1;0;45;8;"M";"Yes";"PhD"
"8238";1500;7;2;5050;41;0;"F";"Yes";"High School"
"8239";5720;1;1;3125;39;13;"F";"Yes";"<High School"
"8240";6910;6;1;1647;43;14;"M";"Yes";"<High School"
"8241";10600;17;2;0;44;15;"F";"Yes";"<High School"
"8242";15060;4;2;0;46;12;"M";"No";"High School"
"8243";31500;4;2;0;46;10;"M";"Yes";"Bachelors"
"8244";6800;14;1;0;53;15;"F";"Yes";"PhD"
"8245";10140;6;1;23153,7432107944;39;7;"F";"No";"Bachelors"
"8246";23420;4;1;3636;36;13;"M";"Yes";"<High School"
"8247";20380;6;1;0;41;15;"M";"Yes";"Bachelors"
"8248";26470;7;1;0;43;14;"F";"Yes";"High School"
"8249";11180;7;1;0;66;17;"M";"Yes";"Masters"
"8250";17380;10;2;0;43;6;"M";"Yes";"Bachelors"
"8251";9970;10;2;0;50;12;"M";"No";"High School"
"8252";26410;9;1;0;43;9;"M";"No";"Masters"
"8253";20360;15;3;0;31;7;"F";"No";"Masters"
"8254";11460;1;3;3351;33;7;"F";"No";"Masters"
"8255";23880;3;2;2233;41;11;"M";"No";"PhD"
"8256";24600;6;1;0;48;15;"F";"Yes";"Masters"
"8257";32960;6;1;3288;51;10;"M";"No";"Masters"
"8258";19630;10;2;0;52;9;"F";"No";"PhD"
"8259";27310;4;2;0;52;9;"F";"No";"PhD"
"8260";22520;5;1;0;33;7;"F";"Yes";"<High School"
"8261";23730;1;2;0;46;13;"M";"Yes";"PhD"
"8262";21490;4;1;0;36;9;"M";"No";"Masters"
"8263";9950;6;1;0;39;11;"M";"Yes";"High School"
"8264";15790;6;1;0;48;11;"F";"Yes";"High School"
"8265";15090;4;3;0;33;12;"M";"No";"Masters"
"8266";15960;6;1;0;44;11;"F";"Yes";"High School"
"8267";36420;6;1;0;36;11;"M";"No";"Bachelors"
"8268";20060;7;2;0;52;13;"M";"No";"High School"
"8269";6300;1;1;0;48;7;"F";"No";"Bachelors"
"8270";12430;1;1;6431;51;8;"M";"Yes";"High School"
"8271";25740;4;1;0;51;3;"F";"Yes";"High School"
"8272";8770;4;1;0;40;11;"F";"Yes";"Bachelors"
"8273";16890;1;1;0;41;11;"M";"Yes";"Bachelors"
"8274";41250;4;1;0;61;12;"M";"No";"Masters"
"8275";7760;13;1;0;42;12;"F";"Yes";"High School"
"8276";8430;6;2;0;51;13;"F";"Yes";"Masters"
"8277";9680;4;2;0;51;13;"F";"Yes";"Masters"
"8278";14570;10;1;0;47;10;"F";"Yes";"PhD"
"8279";13410;4;2;0;30;14;"F";"Yes";"High School"
"8280";2850;1;2;0;31;14;"F";"Yes";"Bachelors"
"8281";23840;17;2;0;47;8;"F";"Yes";"Bachelors"
"8282";6730;17;2;6907;50;8;"F";"Yes";"High School"
"8283";13030;6;1;0;46;NA;"M";"Yes";"Bachelors"
"8284";16480;13;1;0;44;8;"M";"Yes";"Bachelors"
"8285";43290;3;2;1923;42;NA;"M";"No";"Bachelors"
"8286";26290;6;1;1361,23722200692;50;11;"M";"No";"Masters"
"8287";9700;10;1;0;42;8;"F";"Yes";"<High School"
"8288";16550;7;1;0;39;13;"M";"No";"Bachelors"
"8289";22050;10;1;0;47;6;"M";"Yes";"Masters"
"8290";23360;1;2;2641;42;13;"F";"Yes";"Masters"
"8291";14690;1;1;4849,2296834714;48;11;"M";"Yes";"High School"
"8292";15810;6;1;5951;45;13;"F";"No";"High School"
"8293";14020;4;1;0;46;7;"M";"Yes";"Bachelors"
"8294";19860;6;1;0;44;10;"M";"No";"Bachelors"
"8295";4700;13;2;0;33;16;"F";"Yes";"<High School"
"8296";28140;4;2;4356;60;17;"M";"No";"Masters"
"8297";14040;4;1;0;64;NA;"F";"Yes";"PhD"
"8298";14860;6;1;0;44;13;"M";"No";"Masters"
"8299";7930;1;1;6287;41;15;"M";"Yes";"High School"
"8300";22220;1;1;0;55;11;"M";"No";"PhD"
"8301";23390;1;1;0;42;15;"M";"Yes";"<High School"
"8302";7200;4;1;0;57;14;"F";"Yes";"High School"
"8303";25780;11;1;0;51;8;"F";"Yes";"Bachelors"
"8304";11280;7;2;867;48;11;"F";"No";"<High School"
"8305";5800;6;2;0;43;10;"M";"No";"High School"
"8306";20100;3;2;0;44;NA;"M";"No";"<High School"
"8307";33790;1;1;0;55;8;"M";"No";"PhD"
"8308";26310;10;1;0;46;7;"M";"Yes";"Bachelors"
"8309";24600;1;3;4644;45;17;"F";"Yes";"Masters"
"8310";21680;4;3;5329;45;17;"F";"Yes";"Masters"
"8311";12360;4;1;0;44;4;"F";"No";"High School"
"8312";9550;10;1;0;34;12;"F";"Yes";"Bachelors"
"8313";26740;7;1;0;52;14;"M";"Yes";"PhD"
"8314";24480;3;1;9105;47;9;"M";"Yes";"High School"
"8315";23970;1;1;31857,7436705279;39;8;"F";"No";"PhD"
"8316";18490;9;1;1853;48;14;"F";"Yes";"Bachelors"
"8317";10700;1;2;4271,39854859278;43;NA;"M";"No";"High School"
"8318";15320;4;2;0;44;11;"M";"No";"High School"
"8319";10340;6;1;0;56;14;"M";"Yes";"<High School"
"8320";5700;11;1;0;42;9;"F";"No";"High School"
"8321";35420;8;1;0;48;12;"F";"Yes";"High School"
"8322";14120;6;1;0;50;12;"M";"No";"Masters"
"8323";29830;1;1;0;41;NA;"M";"Yes";"Masters"
"8324";23860;1;1;0;45;14;"F";"Yes";"Masters"
"8325";29470;6;2;2328;41;13;"F";"Yes";"Masters"
"8326";31510;11;2;0;46;8;"M";"No";"Masters"
"8327";21720;1;2;0;43;15;"F";"Yes";"Masters"
"8328";18500;1;1;0;47;8;"M";"Yes";"<High School"
"8329";13930;1;1;0;50;11;"M";"No";"Bachelors"
"8330";18640;10;2;1909;46;12;"F";"Yes";"<High School"
"8331";18980;14;2;0;46;12;"F";"Yes";"<High School"
"8332";4910;4;1;0;49;17;"F";"Yes";"Bachelors"
"8333";11440;4;1;2051;30;10;"F";"Yes";"High School"
"8334";16540;10;1;0;52;12;"M";"Yes";"High School"
"8335";9980;6;1;0;38;15;"M";"Yes";"<High School"
"8336";22850;4;2;0;36;12;"M";"Yes";"Masters"
"8337";14660;10;1;0;38;5;"F";"Yes";"High School"
"8338";10200;6;1;0;35;10;"M";"No";"High School"
"8339";5130;7;1;3492;35;10;"M";"No";"Bachelors"
"8340";11470;4;1;0;44;16;"F";"Yes";"Masters"
"8341";15670;6;2;0;45;12;"F";"Yes";"High School"
"8342";13940;4;3;0;50;13;"F";"Yes";"Bachelors"
"8343";25950;6;3;0;50;13;"F";"Yes";"Bachelors"
"8344";14200;1;1;4286;45;9;"F";"No";"<High School"
"8345";11920;6;1;0;47;14;"M";"Yes";"Masters"
"8346";28870;10;1;0;51;7;"M";"No";"Bachelors"
"8347";14880;1;1;2213;50;13;"F";"No";"Bachelors"
"8348";6200;1;2;0;44;0;"F";"Yes";"Bachelors"
"8349";9820;1;2;0;47;8;"M";"No";"Masters"
"8350";20320;4;1;0;51;11;"F";"No";"Masters"
"8351";17760;11;3;0;48;13;"F";"Yes";"<High School"
"8352";12240;7;3;0;45;12;"M";"No";"High School"
"8353";15960;5;3;0;49;9;"F";"No";"<High School"
"8354";6140;10;2;3858;30;12;"M";"Yes";"<High School"
"8355";20710;1;1;5759,66824911947;58;0;"F";"Yes";"Masters"
"8356";30130;4;1;0;52;14;"M";"Yes";"Masters"
"8357";3880;10;1;0;46;12;"M";"Yes";"Bachelors"
"8358";13150;4;1;0;31;8;"M";"No";"High School"
"8359";14200;10;1;0;35;4;"F";"No";"Bachelors"
"8360";6500;7;1;0;50;10;"M";"No";"<High School"
"8361";31540;13;1;4909;58;15;"M";"No";"Masters"
"8362";5600;1;1;0;41;0;"F";"Yes";"Bachelors"
"8363";23940;10;1;0;44;10;"F";"No";"PhD"
"8364";33330;7;1;5363;59;12;"M";"Yes";"Bachelors"
"8365";7750;25;1;0;39;14;"M";"No";"High School"
"8366";29840;13;1;0;30;NA;"M";"No";"High School"
"8367";14970;1;1;0;44;5;"F";"No";"High School"
"8368";37140;1;4;0;53;10;"F";"No";"Masters"
"8369";41030;1;4;0;57;11;"F";"No";"Masters"
"8370";30370;17;2;0;36;13;"M";"Yes";"High School"
"8371";18980;6;3;0;37;11;"F";"No";"Bachelors"
"8372";7470;15;3;6415;40;0;"F";"No";"Bachelors"
"8373";35240;6;1;0;43;9;"M";"No";"Bachelors"
"8374";19390;17;2;0;50;12;"M";"Yes";"<High School"
"8375";15480;13;1;0;34;12;"F";"No";"<High School"
"8376";18750;13;1;0;46;14;"M";"Yes";"Bachelors"
"8377";6000;1;1;7108;45;15;"F";"Yes";"Masters"
"8378";1500;6;2;0;42;6;"M";"No";"<High School"
"8379";8040;10;4;0;32;11;"F";"Yes";"<High School"
"8380";8140;4;4;4057;33;11;"F";"Yes";"High School"
"8381";4900;1;2;959,714693858325;34;0;"F";"Yes";"High School"
"8382";9200;1;2;3404;36;10;"F";"No";"High School"
"8383";28800;10;1;0;39;6;"F";"No";"Bachelors"
"8384";18070;4;1;0;53;14;"F";"Yes";"PhD"
"8385";19860;1;1;0;47;0;"F";"No";"PhD"
"8386";13370;3;2;0;48;13;"F";"Yes";"High School"
"8387";27800;4;2;2582;48;13;"F";"Yes";"High School"
"8388";13760;5;1;0;53;14;"F";"Yes";"High School"
"8389";6200;6;2;0;47;13;"F";"Yes";"Masters"
"8390";25540;1;2;0;53;15;"F";"Yes";"Bachelors"
"8391";18110;4;2;0;47;12;"F";"Yes";"Bachelors"
"8392";11700;4;2;0;47;12;"F";"Yes";"Bachelors"
"8393";6300;1;1;0;48;8;"M";"No";"PhD"
"8394";21420;1;2;2301;55;11;"F";"Yes";"Masters"
"8395";21900;11;1;0;38;6;"M";"Yes";"Masters"
"8396";10080;3;1;0;36;13;"F";"Yes";"High School"
"8397";4390;10;1;0;37;11;"F";"Yes";"High School"
"8398";17100;1;2;1200;60;13;"F";"Yes";"Masters"
"8399";14830;4;2;0;54;5;"F";"Yes";"Bachelors"
"8400";14600;1;1;0;41;10;"M";"Yes";"Bachelors"
"8401";14200;6;1;0;48;12;"M";"No";"<High School"
"8402";16500;13;2;0;41;6;"M";"No";"PhD"
"8403";29230;6;2;0;59;9;"F";"Yes";"Bachelors"
"8404";21170;10;1;2071;48;10;"M";"No";"Bachelors"
"8405";18960;1;1;0;33;12;"F";"Yes";"Masters"
"8406";5400;6;1;0;39;13;"F";"Yes";"<High School"
"8407";31080;4;1;0;43;11;"M";"No";"Masters"
"8408";18990;1;1;16372,0453041103;33;12;"M";"No";"High School"
"8409";7140;1;1;0;27;8;"F";"Yes";"<High School"
"8410";11310;3;1;0;53;11;"M";"Yes";"<High School"
"8411";7500;1;2;0;41;6;"M";"No";"<High School"
"8412";3350;1;2;3423;39;10;"M";"No";"Bachelors"
"8413";6570;15;2;0;36;0;"F";"No";"High School"
"8414";20580;4;1;0;52;10;"F";"No";"Bachelors"
"8415";30520;1;1;4431;49;14;"F";"Yes";"Bachelors"
"8416";26310;4;1;0;67;14;"M";"No";"Bachelors"
"8417";20930;6;2;0;41;13;"F";"Yes";"Bachelors"
"8418";30480;4;2;0;41;13;"F";"Yes";"Bachelors"
"8419";19160;13;1;0;49;15;"M";"Yes";"<High School"
"8420";16180;4;2;0;44;11;"F";"Yes";"High School"
"8421";14760;1;2;0;40;10;"M";"No";"<High School"
"8422";9560;13;2;0;44;11;"M";"No";"High School"
"8423";23320;10;1;0;55;16;"M";"Yes";"Masters"
"8424";39130;4;1;4493;46;12;"M";"Yes";"PhD"
"8425";8470;6;1;0;52;8;"F";"No";"PhD"
"8426";10190;1;1;3090;29;7;"F";"No";"<High School"
"8427";30080;1;1;12788,8147896655;35;10;"F";"No";"Bachelors"
"8428";14800;6;1;0;54;13;"M";"No";"Bachelors"
"8429";5400;11;1;0;39;NA;"M";"Yes";"High School"
"8430";20660;1;2;0;46;11;"F";"No";"Bachelors"
"8431";6830;6;2;0;48;11;"F";"No";"<High School"
"8432";20380;6;3;0;45;15;"F";"Yes";"<High School"
"8433";20720;1;3;10689,6991697203;45;15;"F";"Yes";"<High School"
"8434";20120;1;1;0;52;12;"F";"Yes";"Bachelors"
"8435";25250;1;2;0;48;0;"F";"No";"Bachelors"
"8436";28780;10;1;0;56;15;"M";"Yes";"High School"
"8437";18960;13;2;0;39;7;"F";"Yes";"Masters"
"8438";6500;1;2;0;50;0;"F";"Yes";"Masters"
"8439";11320;10;2;2009;24;10;"F";"Yes";"Bachelors"
"8440";13610;10;1;0;51;NA;"M";"Yes";"Masters"
"8441";1500;1;2;0;50;0;"F";"Yes";"Bachelors"
"8442";19310;6;1;0;44;10;"M";"Yes";"Bachelors"
"8443";15500;10;2;0;50;16;"F";"Yes";"Masters"
"8444";6500;1;2;0;50;16;"F";"Yes";"Masters"
"8445";20230;17;2;0;42;7;"F";"No";"<High School"
"8446";14690;1;2;0;49;12;"M";"Yes";"Bachelors"
"8447";21980;1;2;0;53;12;"M";"Yes";"Bachelors"
"8448";8030;7;3;0;43;0;"M";"No";"High School"
"8449";5900;13;3;8861;44;0;"M";"No";"High School"
"8450";6100;1;2;0;46;8;"M";"Yes";"High School"
"8451";31490;1;1;0;55;9;"M";"Yes";"PhD"
"8452";27310;13;2;0;54;16;"F";"Yes";"<High School"
"8453";19450;1;1;0;51;14;"F";"Yes";"Bachelors"
"8454";23720;7;2;0;47;NA;"F";"Yes";"Masters"
"8455";16900;1;2;0;47;NA;"F";"Yes";"Masters"
"8456";8200;7;1;1402;67;0;"F";"Yes";"High School"
"8457";8470;6;2;0;61;16;"F";"No";"PhD"
"8458";9190;9;1;2386;60;10;"F";"No";"High School"
"8459";22170;10;1;0;51;15;"M";"Yes";"PhD"
"8460";12510;12;1;1842;34;13;"M";"Yes";"High School"
"8461";12810;1;1;0;42;11;"M";"No";"Masters"
"8462";14200;1;2;0;44;12;"M";"No";"High School"
"8463";11420;12;2;0;48;12;"M";"No";"Bachelors"
"8464";12230;3;1;0;48;12;"M";"No";"Bachelors"
"8465";10840;6;2;0;48;9;"M";"No";"Bachelors"
"8466";17960;6;1;7324;49;14;"M";"Yes";"Bachelors"
"8467";27210;7;1;4847;42;11;"F";"Yes";"High School"
"8468";14980;9;1;0;41;0;"F";"Yes";"High School"
"8469";11030;4;3;0;56;12;"F";"Yes";"Bachelors"
"8470";22820;1;3;0;57;12;"F";"Yes";"<High School"
"8471";6100;7;1;0;46;9;"M";"No";"PhD"
"8472";25040;4;1;0;38;6;"F";"Yes";"High School"
"8473";13980;4;2;0;55;14;"M";"Yes";"Masters"
"8474";20690;13;2;0;35;7;"F";"No";"<High School"
"8475";6330;4;1;0;36;15;"F";"Yes";"High School"
"8476";16860;1;7;0;49;14;"F";"Yes";"<High School"
"8477";17340;17;7;0;50;15;"F";"Yes";"<High School"
"8478";19410;5;1;0;48;11;"M";"Yes";"Bachelors"
"8479";10710;1;1;7123;35;15;"M";"Yes";"High School"
"8480";5550;4;2;0;47;13;"F";"No";"Masters"
"8481";24680;7;1;6607;48;9;"M";"No";"High School"
"8482";5900;1;1;2953;44;0;"F";"Yes";"High School"
"8483";5360;6;1;0;35;12;"F";"No";"High School"
"8484";31010;10;2;0;46;11;"F";"Yes";"Bachelors"
"8485";20530;7;1;0;53;0;"F";"No";"Masters"
"8486";33200;7;1;0;54;14;"F";"Yes";"Bachelors"
"8487";26480;1;2;3467;43;13;"M";"No";"Masters"
"8488";6200;4;1;0;47;12;"F";"No";"Masters"
"8489";16310;11;3;0;48;12;"F";"Yes";"Bachelors"
"8490";6300;1;3;1132,6339052875;48;12;"F";"Yes";"Bachelors"
"8491";8690;17;3;0;31;13;"F";"No";"High School"
"8492";27590;4;1;6597;52;7;"F";"Yes";"Masters"
"8493";5020;4;1;3310;24;12;"M";"No";"High School"
"8494";5700;7;3;0;42;16;"F";"No";"High School"
"8495";15180;16;2;0;43;12;"M";"No";"Bachelors"
"8496";22350;6;2;0;42;11;"F";"Yes";"Masters"
"8497";13780;7;2;0;51;13;"F";"Yes";"<High School"
"8498";37760;6;1;0;46;12;"F";"No";"High School"
"8499";16690;1;1;6833;60;12;"F";"Yes";"Masters"
"8500";30250;1;1;0;43;10;"F";"No";"PhD"
"8501";26300;1;3;0;44;10;"M";"No";"Bachelors"
"8502";13180;3;3;0;46;10;"M";"No";"Bachelors"
"8503";17140;1;3;5323;46;10;"M";"No";"Bachelors"
"8504";9100;7;1;917;72;16;"F";"Yes";"Masters"
"8505";9910;1;1;4814;56;17;"M";"No";"Bachelors"
"8506";15160;1;2;0;45;12;"F";"Yes";"Masters"
"8507";27630;4;2;0;46;12;"F";"Yes";"Masters"
"8508";27770;4;1;4298;42;13;"F";"Yes";"Bachelors"
"8509";10040;7;1;0;42;12;"M";"Yes";"Bachelors"
"8510";5020;4;1;0;46;16;"F";"Yes";"High School"
"8511";14230;18;2;0;52;11;"F";"No";"Bachelors"
"8512";17640;4;1;0;44;14;"F";"Yes";"Masters"
"8513";6840;4;1;0;38;15;"M";"Yes";"<High School"
"8514";11770;10;1;0;47;12;"M";"No";"Masters"
"8515";11620;1;2;2017;39;14;"F";"Yes";"Bachelors"
"8516";10450;4;1;0;49;6;"F";"No";"Masters"
"8517";12900;4;1;0;52;10;"F";"Yes";"Masters"
"8518";12400;4;1;0;40;14;"F";"No";"High School"
"8519";11400;1;2;0;47;9;"F";"Yes";"PhD"
"8520";14240;1;1;0;40;NA;"F";"No";"High School"
"8521";24240;6;1;0;58;8;"F";"Yes";"Masters"
"8522";7940;13;2;0;46;9;"M";"Yes";"Masters"
"8523";3500;5;1;0;54;16;"F";"Yes";"High School"
"8524";13270;7;1;0;42;9;"M";"No";"Bachelors"
"8525";5400;10;2;0;39;11;"M";"No";"High School"
"8526";9680;10;2;0;39;11;"M";"No";"High School"
"8527";20660;9;2;0;53;14;"M";"Yes";"PhD"
"8528";8480;3;2;0;38;10;"M";"No";"High School"
"8529";17150;15;1;0;53;14;"M";"No";"Bachelors"
"8530";15360;6;1;0;52;11;"M";"No";"High School"
"8531";14460;1;1;0;33;12;"F";"No";"Bachelors"
"8532";28260;10;3;38750,1573851997;46;9;"M";"No";"Masters"
"8533";11640;7;1;0;40;10;"F";"No";"High School"
"8534";16750;1;1;0;39;11;"M";"No";"Bachelors"
"8535";10700;6;2;0;36;12;"M";"Yes";"Masters"
"8536";23790;6;2;0;49;6;"F";"Yes";"PhD"
"8537";17570;4;2;0;50;NA;"F";"Yes";"PhD"
"8538";14190;6;1;0;63;NA;"F";"No";"Masters"
"8539";25950;7;1;1750,84160956815;44;11;"F";"No";"Bachelors"
"8540";13890;6;2;0;44;12;"M";"No";"PhD"
"8541";12380;1;1;0;44;16;"M";"No";"High School"
"8542";23750;15;2;0;45;14;"F";"Yes";"High School"
"8543";28140;6;2;0;47;7;"F";"Yes";"High School"
"8544";12930;4;2;0;43;13;"M";"Yes";"High School"
"8545";11040;1;2;0;33;11;"M";"Yes";"High School"
